../data/train_dataset_train/videos/cartwheel/How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_2.avi 45
../data/train_dataset_train/videos/cartwheel/How_to_do_a_Cartwheel_cartwheel_f_nm_np1_ri_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Jennis_Bodenk_r_cartwheel_f_cm_np1_fr_med_3.avi 147
../data/train_dataset_train/videos/cartwheel/jenny_~_rad_cartwheel_f_cm_np1_ri_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ba_med_1.avi 147
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_3.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_5.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_6.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_2.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_7.avi 45
../data/train_dataset_train/videos/cartwheel/Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_le_med_2.avi 325
../data/train_dataset_train/videos/cartwheel/Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_le_med_5.avi 325
../data/train_dataset_train/videos/cartwheel/Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_ri_med_0.avi 147
../data/train_dataset_train/videos/cartwheel/Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_ri_med_4.avi 325
../data/train_dataset_train/videos/cartwheel/lea_kann_radschlag_cartwheel_f_cm_np1_ri_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Lynn_en_Chelsea_Turnen_cartwheel_f_cm_np2_le_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_le_med_2.avi 147
../data/train_dataset_train/videos/cartwheel/Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_0.avi 147
../data/train_dataset_train/videos/cartwheel/Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_1.avi 147
../data/train_dataset_train/videos/cartwheel/Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_3.avi 147
../data/train_dataset_train/videos/cartwheel/Monica_cartwheel_f_cm_np1_le_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_le_med_3.avi 45
../data/train_dataset_train/videos/cartwheel/Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4.avi 147
../data/train_dataset_train/videos/cartwheel/Parada_de_mao_cartwheel_f_cm_np1_ba_med_1.avi 45
../data/train_dataset_train/videos/cartwheel/Parada_de_mao_cartwheel_f_cm_np1_fr_med_2.avi 45
../data/train_dataset_train/videos/cartwheel/Parada_de_mao_cartwheel_f_cm_np1_fr_med_3.avi 49
../data/train_dataset_train/videos/cartwheel/park_cartwheel_f_cm_np1_ba_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_3_cartwheel_f_cm_np1_le_med_3.avi 147
../data/train_dataset_train/videos/cartwheel/Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_4_cartwheel_f_cm_np1_ri_med_3.avi 147
../data/train_dataset_train/videos/cartwheel/Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_3.avi 147
../data/train_dataset_train/videos/cartwheel/Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_6.avi 147
../data/train_dataset_train/videos/cartwheel/Sabine_en_Lieke_Turnen_3_cartwheel_f_cm_np2_fr_med_0.avi 45
../data/train_dataset_train/videos/cartwheel/Simon_Bodenturnen_cartwheel_f_cm_np1_ba_med_2.avi 147
../data/train_dataset_train/videos/cartwheel/Simon_Bodenturnen_cartwheel_f_cm_np1_fr_med_4.avi 147
../data/train_dataset_train/videos/cartwheel/Turnk_r_Pippi_Michel_cartwheel_f_cm_np2_le_med_6.avi 147
../data/train_dataset_train/videos/cartwheel/turnles!!_cartwheel_f_cm_np1_ri_med_0.avi 147
../data/train_dataset_train/videos/cartwheel/turnles!!_cartwheel_f_cm_np1_ri_med_1.avi 147
../data/train_dataset_train/videos/cartwheel/turnles!!_cartwheel_f_cm_np1_ri_med_3.avi 147
../data/train_dataset_train/videos/cartwheel/turnles!!_cartwheel_f_cm_np1_ri_med_4.avi 147
../data/train_dataset_train/videos/cartwheel/turnles!!_cartwheel_f_cm_np1_ri_med_6.avi 147
../data/train_dataset_train/videos/cartwheel/Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_le_med_4.avi 147
../data/train_dataset_train/videos/cartwheel/Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_ri_med_3.avi 147
../data/train_dataset_train/videos/cartwheel/Zwei_hoffnungslose_Pflegef_lle_beim_Turnen(Part2)_cartwheel_f_cm_np1_le_bad_0.avi 45
../data/train_dataset_train/videos/cartwheel/Zwei_hoffnungslose_Pflegef_lle_beim_Turnen(Part4)_cartwheel_f_cm_np1_ri_bad_0.avi 45
../data/train_dataset_train/videos/catch/96-_Torwarttraining_1_catch_f_cm_np1_le_bad_0.avi 209
../data/train_dataset_train/videos/catch/Ballfangen_catch_u_cm_np1_fr_goo_0.avi 171
../data/train_dataset_train/videos/catch/Ballfangen_catch_u_cm_np1_fr_goo_1.avi 69
../data/train_dataset_train/videos/catch/Ballfangen_catch_u_cm_np1_fr_goo_2.avi 69
../data/train_dataset_train/videos/catch/Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_le_goo_0.avi 171
../data/train_dataset_train/videos/catch/Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_ri_med_1.avi 171
../data/train_dataset_train/videos/catch/Behinderten_Sport_part_2_catch_f_cm_np1_fr_bad_0.avi 357
../data/train_dataset_train/videos/catch/Behinderten_Sport_part_2_catch_f_cm_np1_ri_bad_1.avi 357
../data/train_dataset_train/videos/catch/Faith_Rewarded_catch_f_cm_np1_fr_med_10.avi 50
../data/train_dataset_train/videos/catch/Fangen_und_Werfen_catch_u_nm_np1_fr_bad_0.avi 12
../data/train_dataset_train/videos/catch/Finding_Forrester_3_catch_f_nm_np2_ba_med_7.avi 220
../data/train_dataset_train/videos/catch/Finding_Forrester_3_catch_u_cm_np1_fr_goo_11.avi 107
../data/train_dataset_train/videos/catch/Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_0.avi 297
../data/train_dataset_train/videos/catch/Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_2.avi 161
../data/train_dataset_train/videos/catch/Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_4.avi 297
../data/train_dataset_train/videos/catch/Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_1.avi 169
../data/train_dataset_train/videos/catch/Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_3.avi 161
../data/train_dataset_train/videos/catch/Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_5.avi 171
../data/train_dataset_train/videos/catch/Frisbee_catch_f_cm_np1_fr_bad_2.avi 49
../data/train_dataset_train/videos/catch/Frisbee_catch_f_cm_np1_ri_med_0.avi 49
../data/train_dataset_train/videos/catch/Frisbee_catch_f_cm_np1_ri_med_1.avi 49
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_3.avi 358
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_4.avi 246
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_5.avi 358
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_0.avi 174
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_1.avi 174
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_2.avi 357
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ba_bad_2.avi 174
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_7_catch_f_cm_np1_le_bad_3.avi 297
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_0.avi 174
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_1.avi 251
../data/train_dataset_train/videos/catch/Goalkeeper_Training_Day_#_7_catch_f_nm_np1_ri_bad_4.avi 297
../data/train_dataset_train/videos/catch/Goal_Keeping_Tips_catch_f_cm_np1_fr_med_0.avi 50
../data/train_dataset_train/videos/catch/Goal_Keeping_Tips_catch_f_cm_np1_fr_med_2.avi 251
../data/train_dataset_train/videos/catch/Goal_Keeping_Tips_catch_u_cm_np1_fr_med_1.avi 251
../data/train_dataset_train/videos/catch/Goal_Keeping_Tips_catch_u_cm_np1_fr_med_3.avi 50
../data/train_dataset_train/videos/catch/Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_bad_1.avi 151
../data/train_dataset_train/videos/catch/Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_med_0.avi 311
../data/train_dataset_train/videos/catch/How_to_Pass_in_Basketball_catch_f_cm_np1_le_bad_0.avi 220
../data/train_dataset_train/videos/catch/How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_goo_0.avi 209
../data/train_dataset_train/videos/catch/How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_med_1.avi 49
../data/train_dataset_train/videos/catch/Phillies_dad_catches_foul_ball_before_daughter_tosses_it_away_catch_f_cm_np1_ba_bad_0.avi 153
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_7.avi 209
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_8.avi 45
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3.avi 297
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_5.avi 297
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_6.avi 297
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_2.avi 297
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_4.avi 313
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_med_1.avi 209
../data/train_dataset_train/videos/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_u_cm_np1_fr_bad_0.avi 171
../data/train_dataset_train/videos/catch/Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_1.avi 297
../data/train_dataset_train/videos/catch/Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_2.avi 297
../data/train_dataset_train/videos/catch/Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_ri_bad_0.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_0.avi 209
../data/train_dataset_train/videos/catch/Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_1.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_2.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_0.avi 251
../data/train_dataset_train/videos/catch/Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_1.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_2.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_3.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_4.avi 50
../data/train_dataset_train/videos/catch/Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_5.avi 48
../data/train_dataset_train/videos/catch/Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_3.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_4.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_5.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_0.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_1.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_2.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_1.avi 171
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_2.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_3.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6.avi 251
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_4.avi 251
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_5.avi 251
../data/train_dataset_train/videos/catch/Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_7.avi 171
../data/train_dataset_train/videos/catch/Torwarttraining_catch_f_cm_np1_ba_bad_10.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_catch_f_cm_np1_ba_bad_8.avi 175
../data/train_dataset_train/videos/catch/Torwarttraining_catch_f_cm_np1_ba_bad_9.avi 297
../data/train_dataset_train/videos/catch/Torwarttraining_catch_f_cm_np1_le_bad_11.avi 50
../data/train_dataset_train/videos/catch/Torwarttraining_catch_f_cm_np1_le_bad_3.avi 357
../data/train_dataset_train/videos/catch/Torwarttraining_catch_f_cm_np1_le_bad_5.avi 357
../data/train_dataset_train/videos/catch/Torwarttraining_catch_u_cm_np1_fr_bad_4.avi 357
../data/train_dataset_train/videos/catch/Torwarttraining_catch_u_cm_np1_le_bad_6.avi 357
../data/train_dataset_train/videos/catch/Torwarttraining_catch_u_cm_np1_le_bad_7.avi 357
../data/train_dataset_train/videos/catch/Torwarttraining_catch_u_cm_np1_ri_med_0.avi 357
../data/train_dataset_train/videos/catch/Torwarttraining_catch_u_cm_np1_ri_med_1.avi 357
../data/train_dataset_train/videos/catch/Torwarttraining_catch_u_cm_np1_ri_med_2.avi 357
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_1.avi 143
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_4.avi 171
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_0.avi 297
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_2.avi 251
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_3.avi 297
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_0.avi 297
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_1.avi 297
../data/train_dataset_train/videos/catch/torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_2.avi 297
../data/train_dataset_train/videos/catch/torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_0.avi 49
../data/train_dataset_train/videos/catch/torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_1.avi 171
../data/train_dataset_train/videos/catch/torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_2.avi 297
../data/train_dataset_train/videos/catch/torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_3.avi 174
../data/train_dataset_train/videos/clap/#20_Rhythm_clap_u_nm_np1_fr_goo_0.avi 396
../data/train_dataset_train/videos/clap/#20_Rhythm_clap_u_nm_np1_fr_goo_1.avi 396
../data/train_dataset_train/videos/clap/#20_Rhythm_clap_u_nm_np1_fr_goo_2.avi 396
../data/train_dataset_train/videos/clap/#20_Rhythm_clap_u_nm_np1_le_goo_3.avi 396
../data/train_dataset_train/videos/clap/#20_Rhythm_clap_u_nm_np1_le_goo_4.avi 396
../data/train_dataset_train/videos/clap/#20_Rhythm_clap_u_nm_np1_le_goo_5.avi 396
../data/train_dataset_train/videos/clap/103_years_old_japanese_woman__Nao_is_clapping_with_piano_music_by_beethoven_clap_u_cm_np1_fr_med_1.avi 57
../data/train_dataset_train/videos/clap/103_years_old_japanese_woman__Nao_is_clapping_with_piano_music_by_beethoven_clap_u_nm_np1_fr_med_0.avi 57
../data/train_dataset_train/videos/clap/Aishwarya_Rai_Burns_David_Letterman_in_his_own_show_clap_u_cm_np1_fr_bad_1.avi 180
../data/train_dataset_train/videos/clap/Alex_applauding_himself_clap_u_cm_np1_fr_med_1.avi 27
../data/train_dataset_train/videos/clap/Alex_applauding_himself_clap_u_nm_np1_fr_med_0.avi 185
../data/train_dataset_train/videos/clap/Applauding_Abby_clap_u_nm_np1_fr_med_0.avi 57
../data/train_dataset_train/videos/clap/Applauding_Abby_clap_u_nm_np1_fr_med_1.avi 57
../data/train_dataset_train/videos/clap/A_Round_of_Applause_clap_u_cm_np1_fr_med_0.avi 30
../data/train_dataset_train/videos/clap/A_Round_of_Applause_clap_u_cm_np1_fr_med_1.avi 30
../data/train_dataset_train/videos/clap/Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_0.avi 12
../data/train_dataset_train/videos/clap/Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_1.avi 180
../data/train_dataset_train/videos/clap/Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_2.avi 57
../data/train_dataset_train/videos/clap/boom-snap-clap_clap_u_nm_np1_fr_med_0.avi 303
